false_rate,path_0,path_1,path_2,path_3,r1,r5
 23.31467413034786,vse_infty,t2i_seed100,cutmix_0.9,butd_gridlog.txt, 35.92562974810076, 65.94562175129948
 23.50659736105558,vse_infty,t2i_seed100,cutmix_0.9,butd_regionlog.txt, 34.40223910435826, 64.62614954018393
 18.628548580567774,vse_infty,t2i_seed100,cutmix_0.9,wsl_gridlog.txt, 43.59056377449021, 72.59496201519393
 9.460215913634546,vse_infty,t2i_seed100,cutmix_0.6,butd_gridlog.txt, 41.09556177528989, 69.91603358656538
 11.415433826469412,vse_infty,t2i_seed100,cutmix_0.6,butd_regionlog.txt, 39.07237105157937, 68.1047580967613
 6.313474610155938,vse_infty,t2i_seed100,cutmix_0.6,wsl_gridlog.txt, 49.03238704518193, 76.35345861655338
 37.34,vse_infty,03_i2t,four_seed100,butd_gridlog.txt, 40.88, 76.32
 38.62,vse_infty,03_i2t,four_seed100,butd_regionlog.txt, 40.18, 75.18
 32.2,vse_infty,03_i2t,four_seed100,wsl_gridlog.txt, 48.86, 82.16
 34.0,vse_infty,03_i2t,new_blip_same_new_0301_1,butd_gridlog.txt, 40.76, 78.5
 35.74,vse_infty,03_i2t,new_blip_same_new_0301_1,butd_regionlog.txt, 39.74, 77.2
 29.72,vse_infty,03_i2t,new_blip_same_new_0301_1,wsl_gridlog.txt, 48.4, 84.02
 37.3,vse_infty,03_i2t,four_seed10,butd_gridlog.txt, 41.3, 76.38
 36.66,vse_infty,03_i2t,four_seed10,butd_regionlog.txt, 40.6, 75.72
 33.84,vse_infty,03_i2t,four_seed10,wsl_gridlog.txt, 47.72, 81.9
 49.18,vse_infty,03_i2t,new_blip_bert_new_0301_4,butd_gridlog.txt, 32.02, 75.44
 48.0,vse_infty,03_i2t,new_blip_bert_new_0301_4,butd_regionlog.txt, 31.86, 74.38
 46.5,vse_infty,03_i2t,new_blip_bert_new_0301_4,wsl_gridlog.txt, 37.16, 81.06
 39.78,vse_infty,03_i2t,testall_final_least_sim_question,butd_gridlog.txt, 39.92, 75.52
 38.06,vse_infty,03_i2t,testall_final_least_sim_question,butd_regionlog.txt, 40.58, 74.98
 33.76,vse_infty,03_i2t,testall_final_least_sim_question,wsl_gridlog.txt, 47.32, 81.24
 38.84,vse_infty,03_i2t,new_blip_diff_new_0301_2,butd_gridlog.txt, 38.76, 77.24
 39.5,vse_infty,03_i2t,new_blip_diff_new_0301_2,butd_regionlog.txt, 36.98, 76.2
 35.7,vse_infty,03_i2t,new_blip_diff_new_0301_2,wsl_gridlog.txt, 44.62, 82.3
 41.94,vse_infty,03_i2t,new_blip_danger_new_0301_0,butd_gridlog.txt, 36.28, 76.1
 43.04,vse_infty,03_i2t,new_blip_danger_new_0301_0,butd_regionlog.txt, 34.62, 75.18
 40.2,vse_infty,03_i2t,new_blip_danger_new_0301_0,wsl_gridlog.txt, 41.02, 81.86
 46.46,vse_infty,03_i2t,testall_final_random_delete,butd_gridlog.txt, 34.3, 74.68
 45.58,vse_infty,03_i2t,testall_final_random_delete,butd_regionlog.txt, 34.2, 74.52
 41.68,vse_infty,03_i2t,testall_final_random_delete,wsl_gridlog.txt, 40.8, 80.86
 37.3,vse_infty,03_i2t,new_blip_diff_new_0301_3,butd_gridlog.txt, 39.18, 77.46
 40.32,vse_infty,03_i2t,new_blip_diff_new_0301_3,butd_regionlog.txt, 36.84, 76.3
 34.7,vse_infty,03_i2t,new_blip_diff_new_0301_3,wsl_gridlog.txt, 45.38, 82.68
 39.0,vse_infty,03_i2t,new_blip_diff_new_0301_0,butd_gridlog.txt, 38.8, 77.44
 39.98,vse_infty,03_i2t,new_blip_diff_new_0301_0,butd_regionlog.txt, 37.22, 76.36
 35.1,vse_infty,03_i2t,new_blip_diff_new_0301_0,wsl_gridlog.txt, 44.66, 83.02
 42.3,vse_infty,03_i2t,three_seed10,butd_gridlog.txt, 38.04, 75.58
 43.24,vse_infty,03_i2t,three_seed10,butd_regionlog.txt, 36.5, 74.92
 39.08,vse_infty,03_i2t,three_seed10,wsl_gridlog.txt, 43.22, 81.42
 37.96,vse_infty,03_i2t,new_blip_diff_new_0301_1,butd_gridlog.txt, 38.68, 77.72
 39.44,vse_infty,03_i2t,new_blip_diff_new_0301_1,butd_regionlog.txt, 37.02, 76.66
 34.8,vse_infty,03_i2t,new_blip_diff_new_0301_1,wsl_gridlog.txt, 44.8, 83.06
 33.52,vse_infty,03_i2t,new_blip_same_new_0301_3,butd_gridlog.txt, 41.16, 78.32
 34.24,vse_infty,03_i2t,new_blip_same_new_0301_3,butd_regionlog.txt, 40.02, 77.22
 29.52,vse_infty,03_i2t,new_blip_same_new_0301_3,wsl_gridlog.txt, 49.04, 83.86
 31.22,vse_infty,03_i2t,five_seed100,butd_gridlog.txt, 44.68, 77.5
 32.92,vse_infty,03_i2t,five_seed100,butd_regionlog.txt, 43.36, 76.8
 27.42,vse_infty,03_i2t,five_seed100,wsl_gridlog.txt, 52.06, 82.7
 48.58,vse_infty,03_i2t,new_blip_bert_new_0301_3,butd_gridlog.txt, 32.44, 75.64
 47.52,vse_infty,03_i2t,new_blip_bert_new_0301_3,butd_regionlog.txt, 31.74, 74.92
 45.76,vse_infty,03_i2t,new_blip_bert_new_0301_3,wsl_gridlog.txt, 37.48, 80.98
 48.82,vse_infty,03_i2t,new_blip_bert_new_0301_1,butd_gridlog.txt, 32.18, 75.68
 48.14,vse_infty,03_i2t,new_blip_bert_new_0301_1,butd_regionlog.txt, 31.64, 74.3
 45.66,vse_infty,03_i2t,new_blip_bert_new_0301_1,wsl_gridlog.txt, 37.66, 81.02
 46.3,vse_infty,03_i2t,two_seed100,butd_gridlog.txt, 34.84, 74.8
 46.56,vse_infty,03_i2t,two_seed100,butd_regionlog.txt, 33.82, 74.34
 43.26,vse_infty,03_i2t,two_seed100,wsl_gridlog.txt, 40.28, 81.02
 42.3,vse_infty,03_i2t,three_seed1,butd_gridlog.txt, 37.66, 75.26
 42.76,vse_infty,03_i2t,three_seed1,butd_regionlog.txt, 37.32, 74.26
 37.88,vse_infty,03_i2t,three_seed1,wsl_gridlog.txt, 44.62, 80.78
 51.54,vse_infty,03_i2t,testall_final_big_sim_delete,butd_gridlog.txt, 30.46, 74.68
 50.72,vse_infty,03_i2t,testall_final_big_sim_delete,butd_regionlog.txt, 30.02, 73.7
 47.14,vse_infty,03_i2t,testall_final_big_sim_delete,wsl_gridlog.txt, 36.56, 80.4
 39.78,vse_infty,03_i2t,testall_final_least_sim_delete,butd_gridlog.txt, 39.92, 75.52
 38.06,vse_infty,03_i2t,testall_final_least_sim_delete,butd_regionlog.txt, 40.58, 74.98
 33.76,vse_infty,03_i2t,testall_final_least_sim_delete,wsl_gridlog.txt, 47.32, 81.24
 40.66,vse_infty,03_i2t,three_seed100,butd_gridlog.txt, 38.38, 75.64
 41.98,vse_infty,03_i2t,three_seed100,butd_regionlog.txt, 37.62, 74.84
 38.36,vse_infty,03_i2t,three_seed100,wsl_gridlog.txt, 44.28, 81.2
 45.3,vse_infty,03_i2t,two_seed10,butd_gridlog.txt, 35.12, 74.88
 47.22,vse_infty,03_i2t,two_seed10,butd_regionlog.txt, 34.0, 74.3
 43.66,vse_infty,03_i2t,two_seed10,wsl_gridlog.txt, 40.58, 80.52
 30.14,vse_infty,03_i2t,five_seed10,butd_gridlog.txt, 45.08, 77.76
 33.5,vse_infty,03_i2t,five_seed10,butd_regionlog.txt, 43.14, 76.96
 27.48,vse_infty,03_i2t,five_seed10,wsl_gridlog.txt, 51.82, 82.88
 32.42,vse_infty,03_i2t,new_blip_same_new_0301_2,butd_gridlog.txt, 41.58, 78.58
 34.88,vse_infty,03_i2t,new_blip_same_new_0301_2,butd_regionlog.txt, 40.06, 77.16
 30.28,vse_infty,03_i2t,new_blip_same_new_0301_2,wsl_gridlog.txt, 48.04, 83.78
 38.9,vse_infty,03_i2t,new_blip_diff_new_0301_4,butd_gridlog.txt, 38.12, 77.34
 40.06,vse_infty,03_i2t,new_blip_diff_new_0301_4,butd_regionlog.txt, 36.5, 76.52
 35.0,vse_infty,03_i2t,new_blip_diff_new_0301_4,wsl_gridlog.txt, 44.88, 82.86
 30.34,vse_infty,03_i2t,five_seed1,butd_gridlog.txt, 45.14, 77.78
 32.6,vse_infty,03_i2t,five_seed1,butd_regionlog.txt, 43.0, 76.58
 27.64,vse_infty,03_i2t,five_seed1,wsl_gridlog.txt, 51.32, 82.98
 48.42,vse_infty,03_i2t,new_blip_bert_new_0301_2,butd_gridlog.txt, 32.74, 75.2
 48.4,vse_infty,03_i2t,new_blip_bert_new_0301_2,butd_regionlog.txt, 31.58, 74.32
 46.88,vse_infty,03_i2t,new_blip_bert_new_0301_2,wsl_gridlog.txt, 37.52, 80.86
 31.02,vse_infty,03_i2t,new_blip_danger_new_0301_2,butd_gridlog.txt, 41.28, 78.44
 32.26,vse_infty,03_i2t,new_blip_danger_new_0301_2,butd_regionlog.txt, 39.88, 77.08
 32.56,vse_infty,03_i2t,new_blip_danger_new_0301_2,wsl_gridlog.txt, 44.96, 82.92
 48.76,vse_infty,03_i2t,new_blip_bert_new_0301_0,butd_gridlog.txt, 31.82, 75.1
 47.88,vse_infty,03_i2t,new_blip_bert_new_0301_0,butd_regionlog.txt, 31.74, 74.22
 45.54,vse_infty,03_i2t,new_blip_bert_new_0301_0,wsl_gridlog.txt, 37.88, 81.06
x,vse_infty,03_i2t,seed100,two_seed100_caps.txt,x,x
x,vse_infty,03_i2t,seed100,five_seed100_caps.txt,x,x
x,vse_infty,03_i2t,seed100,five_seed100_tmp_caps.txt,x,x
x,vse_infty,03_i2t,seed100,all_three_seed100_tmp_caps.txt,x,x
x,vse_infty,03_i2t,seed100,four_seed100_caps.txt,x,x
x,vse_infty,03_i2t,seed100,four_seed100_tmp_caps.txt,x,x
x,vse_infty,03_i2t,seed100,three_seed100_caps.txt,x,x
x,vse_infty,03_i2t,seed100,all_two_seed100_tmp_caps.txt,x,x
 46.24,vse_infty,03_i2t,two_seed1,butd_gridlog.txt, 34.4, 75.22
 46.64,vse_infty,03_i2t,two_seed1,butd_regionlog.txt, 34.0, 74.26
 44.46,vse_infty,03_i2t,two_seed1,wsl_gridlog.txt, 39.0, 80.3
 51.54,vse_infty,03_i2t,testall_final_big_sim_question,butd_gridlog.txt, 30.46, 74.68
 50.72,vse_infty,03_i2t,testall_final_big_sim_question,butd_regionlog.txt, 30.02, 73.7
 47.14,vse_infty,03_i2t,testall_final_big_sim_question,wsl_gridlog.txt, 36.56, 80.4
 33.52,vse_infty,03_i2t,new_blip_same_new_0301_0,butd_gridlog.txt, 41.22, 78.48
 35.18,vse_infty,03_i2t,new_blip_same_new_0301_0,butd_regionlog.txt, 40.2, 77.24
 28.82,vse_infty,03_i2t,new_blip_same_new_0301_0,wsl_gridlog.txt, 49.68, 83.78
 34.44,vse_infty,03_i2t,new_blip_same_new_0301_4,butd_gridlog.txt, 40.92, 78.38
 35.58,vse_infty,03_i2t,new_blip_same_new_0301_4,butd_regionlog.txt, 38.92, 76.98
 29.6,vse_infty,03_i2t,new_blip_same_new_0301_4,wsl_gridlog.txt, 48.7, 83.6
 33.0,vse_infty,03_i2t,new_blip_danger_new_0301_1,butd_gridlog.txt, 41.56, 78.44
 36.84,vse_infty,03_i2t,new_blip_danger_new_0301_1,butd_regionlog.txt, 38.48, 76.04
 26.46,vse_infty,03_i2t,new_blip_danger_new_0301_1,wsl_gridlog.txt, 50.2, 84.0
 36.78,vse_infty,03_i2t,four_seed1,butd_gridlog.txt, 41.34, 76.54
 38.1,vse_infty,03_i2t,four_seed1,butd_regionlog.txt, 40.38, 75.42
 32.52,vse_infty,03_i2t,four_seed1,wsl_gridlog.txt, 48.28, 81.64
x,vse_infty,i2t,new_noun_least_sim_bert_up,butd_gridlog.txt, 42.3, 76.64
x,vse_infty,i2t,new_noun_least_sim_bert_up,butd_regionlog.txt, 41.98, 76.0
x,vse_infty,i2t,new_noun_least_sim_bert_up,wsl_gridlog.txt, 49.72, 82.34
x,vse_infty,i2t,new_noun_big_sim_criminal,butd_gridlog.txt, 29.32, 75.32
x,vse_infty,i2t,new_noun_big_sim_criminal,butd_regionlog.txt, 28.58, 74.2
x,vse_infty,i2t,new_noun_big_sim_criminal,wsl_gridlog.txt, 36.1, 80.58
x,vse_infty,i2t,new_noun_big_sim_occured_random,butd_gridlog.txt, 41.02, 78.12
x,vse_infty,i2t,new_noun_big_sim_occured_random,butd_regionlog.txt, 38.64, 76.56
x,vse_infty,i2t,new_noun_big_sim_occured_random,wsl_gridlog.txt, 48.12, 82.98
x,vse_infty,i2t,new_noun_least_sim_occured_random_noun,butd_gridlog.txt, 46.98, 79.1
x,vse_infty,i2t,new_noun_least_sim_occured_random_noun,butd_regionlog.txt, 45.76, 78.04
x,vse_infty,i2t,new_noun_least_sim_occured_random_noun,wsl_gridlog.txt, 55.8, 84.78
x,vse_infty,i2t,new_noun_big_sim_bert_down,butd_gridlog.txt, 32.22, 74.78
x,vse_infty,i2t,new_noun_big_sim_bert_down,butd_regionlog.txt, 30.48, 74.52
x,vse_infty,i2t,new_noun_big_sim_bert_down,wsl_gridlog.txt, 36.84, 80.7
x,vse_infty,i2t,new_noun_big_sim_oneletter_down,butd_gridlog.txt, 41.76, 78.68
x,vse_infty,i2t,new_noun_big_sim_oneletter_down,butd_regionlog.txt, 41.86, 78.12
x,vse_infty,i2t,new_noun_big_sim_oneletter_down,wsl_gridlog.txt, 45.44, 83.18
x,vse_infty,i2t,new_noun_big_sim_same_cate_seed_2,butd_gridlog.txt, 40.76, 78.08
x,vse_infty,i2t,new_noun_big_sim_same_cate_seed_2,butd_regionlog.txt, 38.86, 76.7
x,vse_infty,i2t,new_noun_big_sim_same_cate_seed_2,wsl_gridlog.txt, 47.8, 83.2
x,vse_infty,i2t,testall_random_noun_bert_up,butd_gridlog.txt, 36.82, 75.84
x,vse_infty,i2t,testall_random_noun_bert_up,butd_regionlog.txt, 36.14, 75.72
x,vse_infty,i2t,testall_random_noun_bert_up,wsl_gridlog.txt, 42.04, 81.46
x,vse_infty,i2t,new_noun_big_sim_table,butd_gridlog.txt, 44.76, 78.4
x,vse_infty,i2t,new_noun_big_sim_table,butd_regionlog.txt, 42.16, 77.3
x,vse_infty,i2t,new_noun_big_sim_table,wsl_gridlog.txt, 52.52, 83.88
x,vse_infty,i2t,new_noun_big_sim_question,butd_gridlog.txt, 30.08, 74.44
x,vse_infty,i2t,new_noun_big_sim_question,butd_regionlog.txt, 29.14, 73.94
x,vse_infty,i2t,new_noun_big_sim_question,wsl_gridlog.txt, 35.94, 80.32
x,vse_infty,i2t,new_noun_big_sim_diff_cate_seed_2,butd_gridlog.txt, 36.88, 77.24
x,vse_infty,i2t,new_noun_big_sim_diff_cate_seed_2,butd_regionlog.txt, 35.36, 75.86
x,vse_infty,i2t,new_noun_big_sim_diff_cate_seed_2,wsl_gridlog.txt, 42.8, 82.06
x,vse_infty,i2t,new_noun_big_sim_bert_up,butd_gridlog.txt, 33.4, 75.96
x,vse_infty,i2t,new_noun_big_sim_bert_up,butd_regionlog.txt, 32.46, 75.16
x,vse_infty,i2t,new_noun_big_sim_bert_up,wsl_gridlog.txt, 37.4, 80.98
x,vse_infty,i2t,new_noun_big_sim_bert_random,butd_gridlog.txt, 31.24, 75.88
x,vse_infty,i2t,new_noun_big_sim_bert_random,butd_regionlog.txt, 30.72, 74.94
x,vse_infty,i2t,new_noun_big_sim_bert_random,wsl_gridlog.txt, 36.96, 80.66
x,vse_infty,i2t,new_noun_big_sim_youtube,butd_gridlog.txt, 29.24, 75.12
x,vse_infty,i2t,new_noun_big_sim_youtube,butd_regionlog.txt, 28.86, 74.24
x,vse_infty,i2t,new_noun_big_sim_youtube,wsl_gridlog.txt, 32.88, 79.7
x,albef,t2i_seed10,ALBEF_4M,cutmix_0.7_log.txt, 48.10075969612155, 74.82606957217114
x,albef,t2i_seed10,ALBEF_4M,cutmix_0.9_log.txt, 47.001199520191925, 74.44622151139544
x,albef,t2i_seed10,ALBEF_4M,log.txt,x,x
x,albef,t2i_seed10,ALBEF_4M,cutmix_0.8_log.txt, 47.64094362255098, 74.71011595361855
x,albef,t2i_seed10,ALBEF_4M,mixup_0.9_log.txt, 46.31747301079568, 73.9624150339864
x,albef,t2i_seed10,ALBEF_4M,mixup_0.7_log.txt, 48.22471011595362, 74.83406637345063
x,albef,t2i_seed10,ALBEF_4M,cutmix_0.6_log.txt, 48.34866053578568, 74.9780087964814
x,albef,t2i_seed10,ALBEF_4M,mixup_0.8_log.txt, 47.34906037584966, 74.39424230307877
x,albef,t2i_seed10,ALBEF_4M,mixup_0.6_log.txt, 48.92043182726909, 75.19792083166733
 12.610955617752898,albef,t2i_seed10,mscoco,cutmix_0.7_log.txt, 53.73050779688125, 80.61575369852059
 19.928028788484607,albef,t2i_seed10,mscoco,cutmix_0.9_log.txt, 48.496601359456214, 79.34026389444222
x,albef,t2i_seed10,mscoco,log.txt,x,x
 15.85765693722511,albef,t2i_seed10,mscoco,cutmix_0.8_log.txt, 51.48340663734506, 80.1359456217513
 26.621351459416232,albef,t2i_seed10,mscoco,mixup_0.9_log.txt, 44.07437025189924, 78.56457417033187
 14.38624550179928,albef,t2i_seed10,mscoco,mixup_0.7_log.txt, 52.54698120751699, 80.2998800479808
 11.095561775289884,albef,t2i_seed10,mscoco,cutmix_0.6_log.txt, 54.758096761295484, 80.9156337465014
 20.979608156737307,albef,t2i_seed10,mscoco,mixup_0.8_log.txt, 48.144742103158734, 79.41223510595762
 9.384246301479408,albef,t2i_seed10,mscoco,mixup_0.6_log.txt, 55.8656537385046, 81.26749300279889
 3.130747700919632,albef,t2i_seed10,ALBEF,cutmix_0.7_log.txt, 52.131147540983605, 77.55297880847661
 4.138344662135146,albef,t2i_seed10,ALBEF,cutmix_0.9_log.txt, 51.32746901239504, 77.2890843662535
x,albef,t2i_seed10,ALBEF,log.txt,x,x
 3.7984806077568973,albef,t2i_seed10,ALBEF,cutmix_0.8_log.txt, 51.707317073170735, 77.42902838864454
 4.85405837664934,albef,t2i_seed10,ALBEF,mixup_0.9_log.txt, 50.843662534986, 77.18512594962016
 2.526989204318273,albef,t2i_seed10,ALBEF,mixup_0.7_log.txt, 52.35105957616953, 77.8248700519792
 2.7868852459016393,albef,t2i_seed10,ALBEF,cutmix_0.6_log.txt, 52.375049980007994, 77.67293082766894
 3.7225109956017595,albef,t2i_seed10,ALBEF,mixup_0.8_log.txt, 51.65533786485406, 77.45701719312275
 1.4634146341463414,albef,t2i_seed10,ALBEF,mixup_0.6_log.txt, 52.926829268292686, 78.09676129548181
x,albef,t2i_seed1,ALBEF_4M,cutmix_0.7_log.txt, 48.220711715313875, 74.84606157536986
x,albef,t2i_seed1,ALBEF_4M,cutmix_0.9_log.txt, 47.29308276689324, 74.39824070371851
x,albef,t2i_seed1,ALBEF_4M,cutmix_0.8_log.txt, 47.84486205517793, 74.63014794082368
x,albef,t2i_seed1,ALBEF_4M,mixup_0.9_log.txt, 46.40143942423031, 73.99040383846462
x,albef,t2i_seed1,ALBEF_4M,mixup_0.7_log.txt, 48.46061575369852, 74.90603758496601
x,albef,t2i_seed1,ALBEF_4M,cutmix_0.6_log.txt, 48.532586965213916, 74.99000399840064
x,albef,t2i_seed1,ALBEF_4M,mixup_0.8_log.txt, 47.41303478608557, 74.44222311075569
x,albef,t2i_seed1,ALBEF_4M,mixup_0.6_log.txt, 48.94442223110756, 75.30987604958017
x,albef,t2i_seed1,ALBEF,cutmix_0.7_log.txt, 51.99520191923231, 77.60495801679328
x,albef,t2i_seed1,ALBEF,cutmix_0.9_log.txt, 51.059576169532185, 77.2530987604958
x,albef,t2i_seed1,ALBEF,cutmix_0.8_log.txt, 51.55537784886046, 77.46901239504199
x,albef,t2i_seed1,ALBEF,mixup_0.9_log.txt, 50.75969612155138, 77.02918832467013
x,albef,t2i_seed1,ALBEF,mixup_0.7_log.txt, 52.34306277489004, 77.75689724110356
x,albef,t2i_seed1,ALBEF,cutmix_0.6_log.txt, 52.303078768492604, 77.60495801679328
x,albef,t2i_seed1,ALBEF,mixup_0.8_log.txt, 51.48740503798481, 77.34506197520992
x,albef,t2i_seed1,ALBEF,mixup_0.6_log.txt, 52.86685325869652, 78.09676129548181
x,albef,t2i_seed100,ALBEF_4M,cutmix_0.7_log.txt, 48.20871651339464, 74.88604558176729
x,albef,t2i_seed100,ALBEF_4M,cutmix_0.9_log.txt, 47.20111955217913, 74.52219112355058
x,albef,t2i_seed100,ALBEF_4M,log.txt,x,x
x,albef,t2i_seed100,ALBEF_4M,cutmix_0.8_log.txt, 47.84086365453818, 74.69012395041983
x,albef,t2i_seed100,ALBEF_4M,cutmix_0.6_log.txt, 48.54458216713315, 75.03798480607757
 12.798880447820872,albef,t2i_seed100,mscoco,cutmix_0.7_log.txt, 53.4546181527389, 80.68772491003598
 19.412235105957617,albef,t2i_seed100,mscoco,cutmix_0.9_log.txt, 49.07636945221911, 79.47221111555378
x,albef,t2i_seed100,mscoco,log.txt,x,x
 15.14594162335066,albef,t2i_seed100,mscoco,cutmix_0.8_log.txt, 51.89924030387845, 80.15993602558976
 26.50139944022391,albef,t2i_seed100,mscoco,mixup_0.9_log.txt, 44.210315873650536, 78.62854858056777
 14.442223110755698,albef,t2i_seed100,mscoco,mixup_0.7_log.txt, 52.59496201519392, 80.31187524990004
 10.859656137544983,albef,t2i_seed100,mscoco,cutmix_0.6_log.txt, 54.718112754898044, 81.03958416633347
 21.243502598960415,albef,t2i_seed100,mscoco,mixup_0.8_log.txt, 47.948820471811274, 79.40023990403839
 9.252299080367854,albef,t2i_seed100,mscoco,mixup_0.6_log.txt, 55.845661735305875, 81.359456217513
 3.1787285085965613,albef,t2i_seed100,ALBEF,cutmix_0.7_log.txt, 51.96321471411436, 77.6969212315074
 4.106357457017193,albef,t2i_seed100,ALBEF,cutmix_0.9_log.txt, 51.387445021991205, 77.32107157137145
x,albef,t2i_seed100,ALBEF,log.txt,x,x
 3.6945221911235504,albef,t2i_seed100,ALBEF,cutmix_0.8_log.txt, 51.66733306677329, 77.48100759696122
 4.994002399040384,albef,t2i_seed100,ALBEF,mixup_0.9_log.txt, 50.683726509396244, 77.17712914834067
 2.6429428228708516,albef,t2i_seed100,ALBEF,mixup_0.7_log.txt, 52.247101159536186, 77.796881247501
 3.054778088764494,albef,t2i_seed100,ALBEF,cutmix_0.6_log.txt, 51.97920831667333, 77.75689724110356
 3.894442223110756,albef,t2i_seed100,ALBEF,mixup_0.8_log.txt, 51.50739704118352, 77.47301079568173
 1.7353058776489405,albef,t2i_seed100,ALBEF,mixup_0.6_log.txt, 52.762894842063176, 78.05677728908437
 1.28,albef,03_i2t,mscoco,four_seed10_log.txt, 77.1, 93.84
 3.12,albef,03_i2t,mscoco,three_seed100_log.txt, 76.1, 93.28
 25.4,albef,03_i2t,mscoco,new_blip_same_new_0301_3_log.txt, 60.52, 90.64
 24.94,albef,03_i2t,mscoco,new_blip_same_new_0301_0_log.txt, 60.6, 90.68
 26.72,albef,03_i2t,mscoco,new_blip_bert_new_0301_1_log.txt, 59.56, 89.82
 0.6,albef,03_i2t,mscoco,five_seed100_log.txt, 77.4, 94.02
 0.76,albef,03_i2t,mscoco,five_seed10_log.txt, 77.26, 93.96
 32.98,albef,03_i2t,mscoco,testall_final_big_sim_delete_log.txt, 54.16, 89.46
 25.76,albef,03_i2t,mscoco,new_blip_bert_new_0301_0_log.txt, 60.48, 89.88
 24.7,albef,03_i2t,mscoco,new_blip_same_new_0301_1_log.txt, 60.78, 90.34
 3.04,albef,03_i2t,mscoco,three_seed1_log.txt, 76.14, 93.24
x,albef,03_i2t,mscoco,log.txt,x,x
 28.78,albef,03_i2t,mscoco,new_blip_danger_new_0301_2_log.txt, 56.82, 89.68
 24.12,albef,03_i2t,mscoco,new_blip_diff_new_0301_4_log.txt, 61.38, 90.16
 16.52,albef,03_i2t,mscoco,testall_final_least_sim_question_log.txt, 67.58, 90.6
 23.34,albef,03_i2t,mscoco,new_blip_diff_new_0301_2_log.txt, 62.06, 90.52
 23.94,albef,03_i2t,mscoco,new_blip_diff_new_0301_0_log.txt, 61.48, 90.58
 32.98,albef,03_i2t,mscoco,testall_final_big_sim_question_log.txt, 54.16, 89.46
 2.9,albef,03_i2t,mscoco,three_seed10_log.txt, 76.26, 93.42
 25.04,albef,03_i2t,mscoco,new_blip_same_new_0301_2_log.txt, 60.24, 90.68
 7.2,albef,03_i2t,mscoco,two_seed10_log.txt, 73.72, 92.38
 26.32,albef,03_i2t,mscoco,new_blip_bert_new_0301_3_log.txt, 60.2, 90.02
 13.52,albef,03_i2t,mscoco,new_blip_danger_new_0301_1_log.txt, 68.56, 91.68
 25.62,albef,03_i2t,mscoco,new_blip_bert_new_0301_2_log.txt, 60.14, 89.62
 24.0,albef,03_i2t,mscoco,new_blip_diff_new_0301_1_log.txt, 61.72, 90.66
 25.94,albef,03_i2t,mscoco,new_blip_bert_new_0301_4_log.txt, 60.28, 90.0
 1.16,albef,03_i2t,mscoco,four_seed1_log.txt, 77.18, 93.84
 18.98,albef,03_i2t,mscoco,new_blip_danger_new_0301_0_log.txt, 64.72, 90.92
 16.52,albef,03_i2t,mscoco,testall_final_least_sim_delete_log.txt, 67.58, 90.6
 7.1,albef,03_i2t,mscoco,two_seed1_log.txt, 73.7, 92.28
 23.36,albef,03_i2t,mscoco,new_blip_diff_new_0301_3_log.txt, 62.56, 90.5
 25.38,albef,03_i2t,mscoco,new_blip_same_new_0301_4_log.txt, 60.62, 90.44
 7.06,albef,03_i2t,mscoco,two_seed100_log.txt, 74.08, 92.36
 0.56,albef,03_i2t,mscoco,five_seed1_log.txt, 77.32, 94.12
 1.18,albef,03_i2t,mscoco,four_seed100_log.txt, 77.12, 93.72
 0.3,albef,03_i2t,ALBEF,four_seed10_log.txt, 73.24, 91.1
 0.94,albef,03_i2t,ALBEF,three_seed100_log.txt, 72.96, 90.94
 19.2,albef,03_i2t,ALBEF,new_blip_same_new_0301_3_log.txt, 61.44, 87.34
 18.76,albef,03_i2t,ALBEF,new_blip_same_new_0301_0_log.txt, 62.18, 87.5
 15.42,albef,03_i2t,ALBEF,new_blip_bert_new_0301_1_log.txt, 64.46, 87.6
 0.34,albef,03_i2t,ALBEF,five_seed100_log.txt, 73.28, 91.16
 0.3,albef,03_i2t,ALBEF,five_seed10_log.txt, 73.26, 91.2
 31.64,albef,03_i2t,ALBEF,testall_final_big_sim_delete_log.txt, 53.02, 85.36
 15.78,albef,03_i2t,ALBEF,new_blip_bert_new_0301_0_log.txt, 64.36, 87.46
 18.96,albef,03_i2t,ALBEF,new_blip_same_new_0301_1_log.txt, 61.52, 87.62
 0.94,albef,03_i2t,ALBEF,three_seed1_log.txt, 73.02, 90.88
x,albef,03_i2t,ALBEF,log.txt,x,x
 21.54,albef,03_i2t,ALBEF,new_blip_danger_new_0301_2_log.txt, 59.46, 86.68
 15.32,albef,03_i2t,ALBEF,new_blip_diff_new_0301_4_log.txt, 64.64, 87.62
 16.66,albef,03_i2t,ALBEF,testall_final_least_sim_question_log.txt, 64.24, 87.16
 15.0,albef,03_i2t,ALBEF,new_blip_diff_new_0301_2_log.txt, 64.82, 87.7
 15.84,albef,03_i2t,ALBEF,new_blip_diff_new_0301_0_log.txt, 64.68, 87.6
 31.64,albef,03_i2t,ALBEF,testall_final_big_sim_question_log.txt, 53.02, 85.36
 0.76,albef,03_i2t,ALBEF,three_seed10_log.txt, 73.1, 91.04
 20.28,albef,03_i2t,ALBEF,new_blip_same_new_0301_2_log.txt, 61.04, 87.52
 2.52,albef,03_i2t,ALBEF,two_seed10_log.txt, 72.32, 90.34
 15.4,albef,03_i2t,ALBEF,new_blip_bert_new_0301_3_log.txt, 64.62, 87.54
